id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1270220642697343640,Private 6-bed room with 3 level bunk beds,657768819,Armin,,Kungsholmens,59.33149112807065,18.04760734338498,Private room,1272.0,1,32,2025-09-16,2.83,8,309,32,
1270241978344257969,Private 8-bed room with bunk beds,657768819,Armin,,Kungsholmens,59.331582096954286,18.049386125332926,Private room,2692.0,1,3,2025-04-06,0.27,8,281,3,
1270283766184521169,Private bunk bed room with a toilet,657768819,Armin,,Kungsholmens,59.33208,18.04729,Private room,1086.0,1,56,2025-09-11,4.96,8,348,56,
1270889365898801150,Stylish Waterfront Apt Stockholm,220860397,Sofia,,Hägersten-Liljeholmens,59.30566378013744,18.03600523620844,Entire home/apt,2356.0,1,47,2025-09-14,4.15,18,125,47,
1270892141440032815,Stockholm Town house,43108140,Alicia,,Farsta,59.25931785224439,18.12773285700837,Entire home/apt,1892.0,4,6,2025-07-24,1.27,1,104,6,
1271811869581643600,Top floor stylish apartment,1095342,Mattias,,Norrmalms,59.34757,18.04056,Entire home/apt,2674.0,2,17,2025-09-14,1.89,1,128,17,
1272548462419490844,"Spacious 2-Story Apt w/ Terrace, In Best Area",90762210,Axel,,Östermalms,59.34102401227747,18.09017767724608,Entire home/apt,1818.0,3,52,2025-09-02,6.14,2,247,52,
1273006399488638691,Cozy Studio in Vibrant Hornstull,60382478,Elias,,Södermalms,59.3148608,18.0320836,Entire home/apt,610.0,1,38,2025-09-25,3.61,36,314,38,
1273054858467409565,Cute studio w/ balcony in hip Hornstull,60382478,Elias,,Södermalms,59.3148608,18.0320836,Entire home/apt,612.0,1,96,2025-09-28,8.73,36,310,96,
1273095460671896687,Waterfront studio w/ balcony in hip Hornstull,60382478,Elias,,Södermalms,59.3148608,18.0320836,Entire home/apt,759.0,1,70,2025-09-28,6.44,36,280,70,
1273758400842255082,"Trendy city life, renovated, 1000 mb/s internet",19156562,Niclas,,Norrmalms,59.33611140440681,18.05486520052403,Entire home/apt,2000.0,4,15,2025-09-08,2.59,1,325,15,
1273781591207345593,Wonderful 2 bedroom APT in great location,658394903,Agnes,,Norrmalms,59.3397811,18.0628796,Entire home/apt,2014.0,4,54,2025-09-18,5.0,2,337,54,
1273965753087063640,Bed in 8 Bed Shared Dorm Room,657768819,Armin,,Kungsholmens,59.33006,18.0479,Shared room,356.0,1,132,2025-09-27,11.72,8,349,132,
1275278411656401987,Radhus på gaveln,1619212,Emelie,,Farsta,59.25124,18.1127,Entire home/apt,2700.0,3,1,2025-08-09,0.58,1,364,1,
1276571682751262515,Hornstulls hjärta,517305046,Jonas,,Södermalms,59.31697,18.03403,Entire home/apt,1755.0,1,4,2025-08-11,0.44,1,351,4,
1277408309327509953,Amazingly located apartment on Östermalm,390614369,Charlotta,,Östermalms,59.3365266,18.081271,Entire home/apt,2636.0,3,41,2025-09-25,4.05,15,55,41,
1278213990311531590,Stora lilla huset,559030629,Dilman,,Rinkeby-Tensta,59.411596961210414,17.915994822978973,Entire home/apt,810.0,1,1,2024-11-10,0.09,1,271,1,
1279580953127883047,Spacious one bedroom apartment,271346174,StayPlus,,Östermalms,59.34723,18.10177,Entire home/apt,739.0,14,14,2025-09-04,1.39,50,187,14,
1279701605694789578,Charming and Quiet Courtyard Apartment,658394903,Agnes,,Norrmalms,59.3426307,18.0599363,Entire home/apt,1382.0,3,42,2025-09-21,4.05,2,339,42,
1281984101289996742,2 sovrum på Mosebacke Torg,63576581,Charlotta,,Södermalms,59.31778969999999,18.0739268,Entire home/apt,3150.0,3,28,2025-09-23,2.78,1,184,28,
1283872721930477653,Crafoord Place Hostel - Room 4,654427104,Sofie,,Norrmalms,59.33805049774499,18.04828303730381,Private room,1034.0,2,8,2025-08-13,0.82,3,247,8,
1284046749528257509,Best location Stockholm,660855217,Per,,Bromma,59.33632,17.98601,Private room,405.0,2,4,2025-05-31,0.37,1,267,4,
1284165154131318583,Crafoord Place Hostel - Room 8,654427104,Sofie,,Norrmalms,59.33805081558694,18.04573005993604,Private room,681.0,2,11,2025-09-19,1.1,3,235,11,
1286867568623775031,Charming 1920s House in Bromma,1550333,Richard,,Bromma,59.35372201329886,17.911942635876763,Entire home/apt,2125.0,5,0,,,1,24,0,
1286928460126789648,"Charming, large 1 bdrm near park",129432403,Gustav,,Södermalms,59.3190161,18.0365516,Entire home/apt,1150.0,5,4,2025-07-27,0.44,1,0,4,
1287547872944594369,Studio at amazing location,271346174,StayPlus,,Östermalms,59.34611357681993,18.100022756029567,Entire home/apt,652.0,14,10,2025-08-15,1.12,50,196,10,
1287603669591927035,City living apartment,271346174,StayPlus,,Östermalms,59.34752261375533,18.099665181173958,Entire home/apt,472.0,14,9,2025-09-16,1.12,50,202,9,
1287620689428440828,Comfort living,271346174,StayPlus,,Östermalms,59.34559443290488,18.10032419742443,Entire home/apt,585.0,14,9,2025-08-11,0.9,50,180,9,
1288357558651406099,Comfort stay,271346174,StayPlus,,Östermalms,59.34638,18.09975,Entire home/apt,647.0,14,9,2025-09-21,1.93,50,141,9,
1288606246296895399,Modern sekelskifteslägenhet,34579411,Elin,,Kungsholmens,59.33324,18.03551,Entire home/apt,3033.0,2,3,2025-08-10,0.98,1,26,3,
1288984373157065799,Lovely studio in popular SoFo,316782764,Clara,,Södermalms,59.3133549,18.0953356,Entire home/apt,941.0,7,46,2025-09-24,4.48,17,362,46,
1289038841154065890,"Lovely attic flat, stunning view",301410315,Emelie,,Kungsholmens,59.33603,18.02787,Entire home/apt,1575.0,3,3,2025-07-10,0.73,1,112,3,
1291288105193316268,Södermalm Sofo,500876942,Sascha,,Södermalms,59.30944,18.08448,Entire home/apt,3824.0,1,0,,,1,0,0,
1292911633926727437,Room in a cosy apartment,141379657,Hossein,,Spånga-Tensta,59.37173,17.93354,Private room,408.0,1,3,2025-09-09,1.25,1,62,3,
1293340568902688590,Gamla stan Stockholm,20479035,Albert,,Södermalms,59.32313,18.07022,Entire home/apt,1400.0,7,13,2025-09-22,2.14,1,73,13,
1293391584200285220,Exquisitely renovated studio in Oldtown,24251813,Agnes Hedvig Charlotta Marie,,Södermalms,59.324338,18.0703958,Entire home/apt,1780.0,3,47,2025-09-23,4.75,8,331,47,
1293391945107849345,Cozy 2 floor apartment in Oldtown with roof beams,24251813,Agnes Hedvig Charlotta Marie,,Södermalms,59.324338,18.0703958,Entire home/apt,1862.0,3,37,2025-09-23,3.66,8,304,37,
1294288182892512728,Unique penthouse apartment with terrace,239481307,Gabriella,,Kungsholmens,59.33372,18.03285,Entire home/apt,2520.0,2,2,2025-07-20,0.53,1,5,2,
1294877827787257764,Beautiful one bedroom flat in central Old Town,24251813,Agnes Hedvig Charlotta Marie,,Södermalms,59.324338,18.0703958,Entire home/apt,1997.0,1,25,2025-09-21,2.51,8,339,25,
1294914346351951316,Trevåningshuset,663308918,Daniel,,Enskede-Årsta-Vantörs,59.2767,18.09186,Entire home/apt,900.0,1,0,,,1,339,0,
1295414809162007319,Rum nära staden och naturen.,197329016,Maria,,Enskede-Årsta-Vantörs,59.2878636,18.0356322,Private room,292.0,1,48,2025-09-25,5.11,2,53,48,
1295444306891435526,Cozy apt in top location(jan-mar,41612117,Mikaela,,Hägersten-Liljeholmens,59.30339587490211,17.986546393866508,Entire home/apt,470.0,85,0,,,1,173,0,
1295499172101114417,Villa i Solhem-Nälsta,48377389,Melina,,Hässelby-Vällingby,59.375732516077264,17.890332580192204,Entire home/apt,2304.0,5,4,2025-08-09,0.64,1,129,4,
1295564471778050999,Bright apartmaen in city centre,660917792,Patrik,,Södermalms,59.31386,18.07871,Entire home/apt,1990.0,1,0,,,1,70,0,
1295590729874310715,Nära bad och natur - 10 min från Södermalm,9382664,Linus,,Farsta,59.25136,18.11381,Entire home/apt,3300.0,5,0,,,1,358,0,
1296106530059655463,Charming Attic with City Views,5470946,Ambra,,Södermalms,59.31228069451995,18.078021534298088,Entire home/apt,1260.0,10,1,2025-08-20,0.73,1,127,1,
1298464505389009040,Luxury neighborhood,78597411,Mehran,,Östermalms,59.3404,18.06942,Entire home/apt,2250.0,2,9,2025-08-30,0.91,1,362,9,
1298476487386558429,Peaceful Retreat,271346174,StayPlus,,Södermalms,59.31384917595181,18.077984261836225,Entire home/apt,498.0,14,13,2025-08-31,1.42,50,179,13,
1298482778629532584,House in Spånga,584652258,Mina,,Spånga-Tensta,59.3843682,17.9203713,Entire home/apt,950.0,1,3,2025-08-22,1.38,1,89,3,
1299163717077910173,Cozy Soder & Free tour Old Town,664227674,Cerasela,,Södermalms,59.31704178543703,18.05026081247425,Entire home/apt,1010.0,1,23,2025-09-10,4.23,1,264,23,
1299274653077558871,Cozy apartment,40928505,Nila,,Rinkeby-Tensta,59.40221741613389,17.940301733331147,Entire home/apt,400.0,14,0,,,2,39,0,
1300004589122890533,Centralt belägen villa nära city,588444290,Alexander,,Rinkeby-Tensta,59.39996464701144,17.92952339329004,Entire home/apt,1209.0,1,17,2025-09-22,2.93,2,152,17,
1300082109495992157,Lugn SoFo studio med balkong mot innergård,345554340,Simon,,Södermalms,59.3154,18.09004,Entire home/apt,870.0,2,48,2025-09-25,7.54,3,171,48,
1300147823601389508,Badsemester i Stockholm,126194373,Viktoria,,Farsta,59.2714079,18.0768837,Entire home/apt,4000.0,5,1,2025-08-07,0.56,1,94,1,
1302247401950369176,Cute little one bedroom in the heart of Södermalm,4108536,Anna,,Södermalms,59.31404681750233,18.0558161227712,Entire home/apt,1093.0,2,33,2025-09-25,3.34,1,272,33,
1302941778686863388,Modern apartment,537449596,Asia,,Hässelby-Vällingby,59.37239659016928,17.82611606720811,Entire home/apt,405.0,2,0,,,1,80,0,
1303424065878784318,I hjärtat av Stockholm,447671790,Patrik,,Norrmalms,59.33591194141072,18.057497480884635,Entire home/apt,2671.0,1,18,2025-09-07,2.19,10,308,18,
1303471300997891059,Top double floors apartment,7219871,Cristina,,Hässelby-Vällingby,59.36185,17.86897,Entire home/apt,697.0,6,2,2025-08-11,0.22,1,24,2,
1304868663058972560,Charmig och tyst nyrenoverad lägenhet,8942218,Axel,,Bromma,59.33665749592054,17.97824025017091,Entire home/apt,1350.0,3,7,2025-08-07,1.3,1,86,7,
1304899715051992771,Luftig lägenhet centralt belägen,63173234,Alexandra,,Södermalms,59.30179929052809,18.094074055552483,Entire home/apt,1800.0,3,0,,,1,113,0,
1305035494342622085,!Close to the metro and nature!.,364397925,Alberto,,Hässelby-Vällingby,59.36305840000001,17.8468034,Entire home/apt,531.0,1,44,2025-09-13,4.89,7,236,44,
1305199780472950424,Hemtrevlig och rymlig parhus,136565898,Katja,,Hässelby-Vällingby,59.39037,17.82345,Entire home/apt,1062.0,3,14,2025-09-14,1.57,1,8,14,
1305729897949100039,Exceptional apartment in the heart of Oldtown,24251813,Agnes Hedvig Charlotta Marie,,Södermalms,59.324338,18.0703958,Entire home/apt,1693.0,3,34,2025-09-17,3.62,8,326,34,
1306413166078871094,Egen villa med skateboardramp,5330736,Helena,,Enskede-Årsta-Vantörs,59.28644,18.06501,Entire home/apt,2880.0,6,1,2025-08-07,0.56,1,97,1,
1307450225614329597,Quiet and peaceful room with pantry and wc.,141952958,Fredrik,,Skarpnäcks,59.2772917,18.1239555,Private room,872.0,1,4,2025-09-08,3.16,1,90,4,
1307451767767396643,Charmig 1a på Gärdet toppläge,190615801,Esta Kirabo Dorothy,,Östermalms,59.34719,18.1057,Entire home/apt,500.0,30,0,,,1,83,0,
1307906261094410885,Cozy & arty apartment for two!,36539333,Malcolm,,Östermalms,59.34001859981933,18.0857360939236,Entire home/apt,1802.0,1,0,,,1,362,0,
1308059852308161479,Modern apartment,666193700,Rayn,,Spånga-Tensta,59.37659796602978,17.907986907475223,Entire home/apt,846.0,1,5,2025-09-01,0.71,2,277,5,
1309311334253249747,Fresh&New Gem Stockholm City,150970291,Feras,,Norrmalms,59.3490569,18.0392056,Entire home/apt,900.0,3,23,2025-08-21,2.56,1,27,23,
1310751572072325389,Cozy studio close to Norrmälarstrand,535802771,Lukas,,Kungsholmens,59.32900039999999,18.0360578,Entire home/apt,847.0,3,33,2025-09-20,3.67,51,339,33,
1310752314613727989,Cozy Studio in Birkastan,535802771,Lukas,,Norrmalms,59.3417459,18.0273539,Entire home/apt,973.0,3,27,2025-09-23,2.99,51,339,27,
1310867925045706463,Newly renovated studio in Kungsholmen,535802771,Lukas,,Kungsholmens,59.33029990000001,18.0361883,Entire home/apt,861.0,1,34,2025-09-25,3.82,51,327,34,
1310885179474906446,Studio apartment for 2 pers.,387520808,Mariia,,Enskede-Årsta-Vantörs,59.28368,18.06937,Entire home/apt,800.0,1,34,2025-09-28,3.6,1,79,34,
1311517712082423824,Egen lägenhet nära natur & stan,200236505,Therese,,Farsta,59.24326,18.08989,Entire home/apt,656.0,5,2,2025-09-12,0.39,1,99,2,
1312941825061002195,Fin och praktisk 3a på södermalm,24490067,Caj,,Södermalms,59.3145381,18.0896164,Entire home/apt,1600.0,30,0,,,1,181,0,
1313150821373568259,Harmonisk källarsvit i Essingen,576859300,Nicklas,,Kungsholmens,59.32131491865081,17.9947092756629,Entire home/apt,960.0,1,0,,,1,365,0,
1313627753371746256,Skärholmen lähenhet,420825774,Hossein,,Skärholmens,59.2763239,17.9014957,Entire home/apt,765.0,31,0,,,1,365,0,
1313736188254281648,Beautiful Östermalm Apartment,661968790,Anders,,Östermalms,59.34648,18.06696,Entire home/apt,761.0,1,26,2025-09-21,3.82,1,318,26,
1314455231049751673,Perfect location apartment,659565025,Michelle,,Kungsholmens,59.32964705864365,18.046229684954245,Entire home/apt,950.0,2,43,2025-09-23,4.94,1,7,43,
1315130380325851846,Charming Oldtown Escape with Waterfront view,535802771,Lukas,,Södermalms,59.32279939999999,18.0694747,Entire home/apt,2918.0,3,36,2025-09-22,3.99,51,347,36,
1315130795447276991,Historic retreat with waterview in Oldtown,535802771,Lukas,,Södermalms,59.32279939999999,18.0694747,Entire home/apt,2905.0,3,37,2025-09-26,4.27,51,305,37,
1315904207895091877,Newly renovated apartment on Kungsholmen,535802771,Lukas,,Kungsholmens,59.3297693,18.0439828,Entire home/apt,1872.0,3,45,2025-09-25,5.04,51,291,45,
1315908987940144895,Charming City Stay in the Vibrant Kungsholmen,535802771,Lukas,,Kungsholmens,59.33029990000001,18.0361883,Entire home/apt,1705.0,3,33,2025-09-16,4.56,51,336,33,
1315910617849843601,Bright and Cozy Apartment for 5 on Kungsholmen,535802771,Lukas,,Kungsholmens,59.33029990000001,18.0361883,Entire home/apt,1594.0,3,25,2025-09-17,2.78,51,340,25,
1315914068348922923,Comfortable and Well-Planned Apartment in Stockhol,535802771,Lukas,,Kungsholmens,59.3302383,18.0360642,Entire home/apt,1705.0,3,35,2025-09-16,3.86,51,322,35,
1315918468582870163,Newly Renovated APT with High Ceiling in Stockholm,535802771,Lukas,,Kungsholmens,59.32878139999999,18.042983,Entire home/apt,1488.0,3,42,2025-09-19,4.98,51,313,42,
1315920432662783141,Charming 2-Bedroom APT in Södermalm,535802771,Lukas,,Södermalms,59.3152113,18.084238,Entire home/apt,1819.0,3,41,2025-09-25,5.26,51,304,41,
1315922253106138563,Lovely 1 bedroom - APT in the middle of Södermalm!,535802771,Lukas,,Södermalms,59.3152113,18.084238,Entire home/apt,1320.0,3,30,2025-09-25,4.57,51,312,30,
1315923991190229360,Charming one bedroom APT in Södermalm,535802771,Lukas,,Södermalms,59.31536680000001,18.0842662,Entire home/apt,1405.0,3,27,2025-09-23,3.09,51,347,27,
1315925088542423030,Stylish Apartment with round windows at Vasastan,535802771,Lukas,,Kungsholmens,59.32901,18.04252,Entire home/apt,1295.0,3,26,2025-09-27,3.07,51,262,26,
1316067938308530287,Rum i bostadsrätt i Vasastan,368391047,Ulrika,,Östermalms,59.3491333,18.0651105,Private room,299.0,1,0,,,1,343,0,
1316473426826098941,"Ljus, charmig 2:a i Hornstull",133893415,Ebba Sofia,,Södermalms,59.316210221979006,18.03008668516557,Entire home/apt,978.0,2,9,2025-09-09,2.78,1,87,9,
1316845059464727862,Central Stockholm - Lovely Apartment popular SoFo,7408283,Frida,,Södermalms,59.30809,18.09107,Entire home/apt,1905.0,30,1,2025-01-22,0.12,1,60,1,
1318120360214490848,Bright top floor pearl,17308285,Helena,,Hägersten-Liljeholmens,59.3026,17.9987,Entire home/apt,1148.0,1,0,,,1,357,0,
1318166964451206435,Lägenhet i akalla,668408735,Nasrin,,Rinkeby-Tensta,59.41293734004623,17.915878102288165,Entire home/apt,921.0,1,14,2025-09-15,1.84,1,334,14,
1320156847684828963,Cozy 4-Person Apartment on Trendy Rörstrandsgatan,535802771,Lukas,,Norrmalms,59.34175,18.02735,Entire home/apt,1209.0,3,27,2025-09-22,3.39,51,314,27,
1320157146687625095,Exceptional 2-bedroom apartment in Vasastan,535802771,Lukas,,Norrmalms,59.34567,18.04584,Entire home/apt,1916.0,3,38,2025-09-21,4.21,51,302,38,
1320157452304492289,Cozy 2-bedroom stay for 6 in prime location,535802771,Lukas,,Norrmalms,59.34567,18.04584,Entire home/apt,2215.0,3,32,2025-09-21,3.58,51,327,32,
1320896648849571607,Lakefront studio with balcony,135323554,Hans Olof,,Kungsholmens,59.3299,17.9994783,Entire home/apt,617.0,1,35,2025-09-27,5.22,30,325,35,
1320949884853219408,"Lägenhet i Gamla Stan, Old town",407621701,Sara,,Södermalms,59.32166,18.07227,Entire home/apt,831.0,6,19,2025-09-23,2.39,4,16,19,
1321863150641245338,Comfort de Luxe Älvsjö,6311326,Iris Marie Louise,,Älvsjö,59.26996,17.96409,Entire home/apt,1575.0,5,1,2025-05-08,0.21,1,82,1,
1322344028212624623,Charmigt parhus i Gamla Enskede,33017840,Nina,,Enskede-Årsta-Vantörs,59.28142,18.08319,Entire home/apt,3305.0,3,1,2025-08-24,0.81,1,328,1,
1322466684516201541,Södermalm top floor apartment with two balconies,8993841,Albert,,Södermalms,59.31857,18.07099,Entire home/apt,2800.0,4,5,2025-09-19,2.59,1,51,5,
1322480308891342109,Två rum mitt på Söder!,190204494,Sam,,Södermalms,59.31122,18.07516,Entire home/apt,982.0,1,88,2025-09-23,9.71,1,258,88,
1322674300829278919,7 floors with a view,17837042,Carolina,,Älvsjö,59.28239,17.99993,Entire home/apt,1402.0,3,0,,,1,36,0,
1323665688324316920,Well planned 2 BDR in vasastan,261715509,Agnes,,Norrmalms,59.34741,18.05195,Entire home/apt,2437.0,3,39,2025-09-26,4.74,1,328,39,
1323927916417459471,Mysig - lägenhet på Södermalm (SoFo),372849368,Kenan,,Södermalms,59.31587,18.09081,Entire home/apt,1835.0,2,2,2025-07-07,0.65,1,14,2,
1325128355576588944,A bed in a Female 6 dorm room,434615992,Armin,,Kungsholmens,59.33038,18.04161,Shared room,269.0,1,57,2025-09-24,6.63,7,354,57,
1325159022847500364,A bed in a Mixed 6-bed dorm room,434615992,Armin,,Kungsholmens,59.32869,18.04098,Shared room,269.0,1,42,2025-09-25,4.86,7,362,42,
1325163563314729968,A bed in a Mixed 12-bed dorm room,434615992,Armin,,Kungsholmens,59.33046,18.04267,Shared room,269.0,1,85,2025-09-27,9.7,7,361,85,
1325170162426570770,A bed in a Mixed 14-bed dorm room,434615992,Armin,,Kungsholmens,59.33013,18.04104,Shared room,269.0,1,48,2025-09-25,5.45,7,357,48,
1325174269976835966,A bed in an Mixed 8 bed dorm room,434615992,Armin,,Kungsholmens,59.32962,18.04288,Shared room,269.0,1,54,2025-09-24,6.23,7,355,54,
1325176930870790184,A bed in a Mixed 4 bed dorm room,434615992,Armin,,Kungsholmens,59.32981,18.04105,Shared room,269.0,1,110,2025-09-24,12.89,7,357,110,
1325221770560661529,Stylish Apartment with Lake View,17115200,Robin,,Kungsholmens,59.33869,18.02207,Entire home/apt,1312.0,14,0,,,1,202,0,
1325309578201023883,Compact comfort in of trendy Södermalm,60382478,Elias,,Södermalms,59.3170669,18.0660671,Entire home/apt,695.0,1,44,2025-09-28,5.26,36,0,44,
1325471901618256743,Lägenhet nära Stockholm city,31721704,Jessica,,Hägersten-Liljeholmens,59.30682,17.99364,Entire home/apt,1200.0,2,3,2025-08-31,1.18,1,8,3,
1327421051703637917,Cozy room in Stockholm,28643698,Andrii,,Kungsholmens,59.3321,18.01165,Private room,547.0,2,35,2025-08-03,4.22,1,91,35,
1327441752435403230,Charming family haven,383669370,Johanna,,Kungsholmens,59.33296,18.03049,Entire home/apt,1338.0,2,15,2025-09-26,1.93,1,135,15,
1328282633103075612,"Vindslägenhet 68kvm, Vasastan",671195252,Fabian,,Norrmalms,59.3468393,18.0436855,Entire home/apt,1775.0,2,0,,,1,150,0,
1328950361019663740,Bright house with a garden,17297194,Jens,,Enskede-Årsta-Vantörs,59.272,18.02444,Entire home/apt,2162.0,3,3,2025-08-18,0.63,1,33,3,
1329498513317695555,Room with a view,671584614,Kwesi,,Enskede-Årsta-Vantörs,59.26216,18.02759,Private room,500.0,1,0,,,3,365,0,
1329711370276040151,Heart of Södermalm Walk to Everything - 2Bed Apart,421616931,Eln & So,,Södermalms,59.31717843086052,18.073004685739527,Entire home/apt,2325.0,2,23,2025-09-13,4.86,2,295,23,
1329803002945320602,Charming & spacious family villa in Mälarhöjden,82078815,Emelie,,Hägersten-Liljeholmens,59.2955,17.95482,Entire home/apt,2700.0,5,2,2025-09-14,1.62,1,358,2,
